"","expert","HZ","p_cm","p_cm_val","expert_date","horizon_end_date","horizon_start_date","delay","total_horizon","month","type","reported_cases","institution","last.in.field","experience.ide","score_bri","score_log"
"3239",14,"MUSIENENE",">=2",0.043,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,NA,NA,NA,0.043,-0.0439518874246896
"3240",14,"MUSIENENE",">=2",0.24,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model_adj",0,NA,NA,NA,0.24,-0.274436845570181
"3241",1,"MUSIENENE",">=20",0.003,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,NA,NA,NA,0.003,-0.00300450891999781
"3242",1,"MUSIENENE",">=20",0.002,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model_adj",0,NA,NA,NA,0.002,-0.00200200257047267
"3243",2,"MUSIENENE",">=20",0.002,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,NA,NA,NA,0.002,-0.00200200257047267
"3244",2,"MUSIENENE",">=20",0.006,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model_adj",0,NA,NA,NA,0.006,-0.00601807222495939
"3245",3,"MUSIENENE",">=20",0.01,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,NA,NA,NA,0.01,-0.0100503357524913
"3246",3,"MUSIENENE",">=20",0.015,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model_adj",0,NA,NA,NA,0.015,-0.0151136377085253
"3247",4,"MUSIENENE",">=20",0.003,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,NA,NA,NA,0.003,-0.00300450891999781
"3248",4,"MUSIENENE",">=20",0.002,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model_adj",0,NA,NA,NA,0.002,-0.00200200257047267
"3249",5,"MUSIENENE",">=20",0.003,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,NA,NA,NA,0.003,-0.00300450891999781
"3250",5,"MUSIENENE",">=20",0.002,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model_adj",0,NA,NA,NA,0.002,-0.00200200257047267
"3251",8,"MUSIENENE",">=20",0,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,NA,NA,NA,0,-1.00000008279037e-10
"3252",8,"MUSIENENE",">=20",0.001,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model_adj",0,NA,NA,NA,0.001,-0.00100050023348343
"3253",9,"MUSIENENE",">=20",0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,NA,NA,NA,0,-1.00000008279037e-10
"3254",9,"MUSIENENE",">=20",0.001,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model_adj",0,NA,NA,NA,0.001,-0.00100050023348343
"3255",11,"MUSIENENE",">=20",0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,NA,NA,NA,0,-1.00000008279037e-10
"3256",11,"MUSIENENE",">=20",0.001,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model_adj",0,NA,NA,NA,0.001,-0.00100050023348343
"3257",12,"MUSIENENE",">=20",0.002,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,NA,NA,NA,0.002,-0.00200200257047267
"3258",12,"MUSIENENE",">=20",0.006,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model_adj",0,NA,NA,NA,0.006,-0.00601807222495939
"3259",13,"MUSIENENE",">=20",0,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,NA,NA,NA,0,-1.00000008279037e-10
"3260",13,"MUSIENENE",">=20",0.003,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model_adj",0,NA,NA,NA,0.003,-0.00300450891999781
"3261",14,"MUSIENENE",">=20",0,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,NA,NA,NA,0,-1.00000008279037e-10
"3262",14,"MUSIENENE",">=20",0.002,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model_adj",0,NA,NA,NA,0.002,-0.00200200257047267
"3263",1,"MUSIENENE",">=6",0.021,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,NA,NA,NA,0.021,-0.0212236363494816
"3264",1,"MUSIENENE",">=6",0.024,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model_adj",0,NA,NA,NA,0.024,-0.0242926924665856
"3265",2,"MUSIENENE",">=6",0.029,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,NA,NA,NA,0.029,-0.0294288105878255
"3266",2,"MUSIENENE",">=6",0.059,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model_adj",0,NA,NA,NA,0.059,-0.0608121392904875
"3267",3,"MUSIENENE",">=6",0.07,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,NA,NA,NA,0.07,-0.0725706927273086
"3268",3,"MUSIENENE",">=6",0.14,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model_adj",0,NA,NA,NA,0.14,-0.150822889618305
"3269",4,"MUSIENENE",">=6",0.021,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,NA,NA,NA,0.021,-0.0212236363494816
"3270",4,"MUSIENENE",">=6",0.024,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model_adj",0,NA,NA,NA,0.024,-0.0242926924665856
"3271",5,"MUSIENENE",">=6",0.021,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,NA,NA,NA,0.021,-0.0212236363494816
"3272",5,"MUSIENENE",">=6",0.024,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model_adj",0,NA,NA,NA,0.024,-0.0242926924665856
"3273",8,"MUSIENENE",">=6",0.01,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,NA,NA,NA,0.01,-0.0100503357524913
"3274",8,"MUSIENENE",">=6",0.048,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model_adj",0,NA,NA,NA,0.048,-0.0491902440857298
"3275",9,"MUSIENENE",">=6",0.01,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,NA,NA,NA,0.01,-0.0100503357524913
"3276",9,"MUSIENENE",">=6",0.048,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model_adj",0,NA,NA,NA,0.048,-0.0491902440857298
"3277",11,"MUSIENENE",">=6",0.01,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,NA,NA,NA,0.01,-0.0100503357524913
"3278",11,"MUSIENENE",">=6",0.048,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model_adj",0,NA,NA,NA,0.048,-0.0491902440857298
"3279",12,"MUSIENENE",">=6",0.029,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,NA,NA,NA,0.029,-0.0294288105878255
"3280",12,"MUSIENENE",">=6",0.059,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model_adj",0,NA,NA,NA,0.059,-0.0608121392904875
"3281",13,"MUSIENENE",">=6",0.008,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,NA,NA,NA,0.008,-0.00803217159645781
"3282",13,"MUSIENENE",">=6",0.049,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model_adj",0,NA,NA,NA,0.049,-0.0502412163315943
"3283",14,"MUSIENENE",">=6",0.008,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,NA,NA,NA,0.008,-0.00803217159645781
"3284",14,"MUSIENENE",">=6",0.058,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model_adj",0,NA,NA,NA,0.058,-0.0597500042996169
"3285",100,"BENI",">=10",0.465,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.465,-0.625488531899215
"3286",100,"BENI",">=2",0.922,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",1,NA,NA,NA,0.078,-0.0812100555340031
"3287",100,"BENI",">=20",0.178,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.178,-0.196014883804303
"3288",100,"BENI",">=6",0.685,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",1,NA,NA,NA,0.315,-0.378336440865897
"3289",100,"BUNIA",">=10",0,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3290",100,"BUNIA",">=2",0.01,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.01,-0.0100503357524913
"3291",100,"BUNIA",">=20",0,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3292",100,"BUNIA",">=6",0.001,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.001,-0.00100050023348343
"3293",100,"BUTEMBO",">=10",0.159,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.159,-0.173163618890283
"3294",100,"BUTEMBO",">=2",0.643,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.643,-1.03001949692239
"3295",100,"BUTEMBO",">=20",0.028,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.028,-0.0283994744188173
"3296",100,"BUTEMBO",">=6",0.327,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.327,-0.396009949188821
"3297",100,"GOMA",">=10",0,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3298",100,"GOMA",">=2",0.004,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.004,-0.00400802129713721
"3299",100,"GOMA",">=20",0,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3300",100,"GOMA",">=6",0,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3301",100,"KALUNGUTA",">=10",0.012,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.012,-0.0120725811330547
"3302",100,"KALUNGUTA",">=2",0.31,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.31,-0.371063681245904
"3303",100,"KALUNGUTA",">=20",0.001,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.001,-0.00100050023348343
"3304",100,"KALUNGUTA",">=6",0.062,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.062,-0.0640053298693026
"3305",100,"KATWA",">=10",0.094,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.094,-0.0987159728287824
"3306",100,"KATWA",">=2",0.61,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.61,-0.941608539602035
"3307",100,"KATWA",">=20",0.01,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.01,-0.0100503357524913
"3308",100,"KATWA",">=6",0.252,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.252,-0.29035230087397
"3309",100,"KAYNA",">=10",0,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3310",100,"KAYNA",">=2",0.021,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.021,-0.0212236363494816
"3311",100,"KAYNA",">=20",0,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3312",100,"KAYNA",">=6",0.001,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.001,-0.00100050023348343
"3313",100,"MABALAKO",">=10",0.024,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.024,-0.0242926924665856
"3314",100,"MABALAKO",">=2",0.288,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.288,-0.339677367429712
"3315",100,"MABALAKO",">=20",0.004,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.004,-0.00400802129713721
"3316",100,"MABALAKO",">=6",0.076,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.076,-0.0790432072322279
"3317",100,"MAMBASA",">=10",0,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3318",100,"MAMBASA",">=2",0.005,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.005,-0.00501254172304177
"3319",100,"MAMBASA",">=20",0,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3320",100,"MAMBASA",">=6",0.001,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.001,-0.00100050023348343
"3321",100,"MANDIMA",">=10",0.024,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.024,-0.0242926924665856
"3322",100,"MANDIMA",">=2",0.228,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.228,-0.258770728827827
"3323",100,"MANDIMA",">=20",0.003,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.003,-0.00300450891999781
"3324",100,"MANDIMA",">=6",0.079,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.079,-0.0822952426182525
"3325",100,"MUSIENENE",">=10",0,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3326",100,"MUSIENENE",">=2",0.016,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.016,-0.0161293818282576
"3327",100,"MUSIENENE",">=20",0,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3328",100,"MUSIENENE",">=6",0.001,2020-02-01,2020-02-29,2020-02-01,0,28,"February_2020","model_nfd",0,NA,NA,NA,0.001,-0.00100050023348343
"3329",200,"BENI",">=10",0.732,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.732,-1.31676829809815
"3330",200,"BENI",">=2",0.971,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",1,NA,NA,NA,0.029,-0.0294288107937988
"3331",200,"BENI",">=20",0.479,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.479,-0.652005237036832
"3332",200,"BENI",">=6",0.865,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",1,NA,NA,NA,0.135,-0.145025772165865
"3333",200,"BUNIA",">=10",0,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3334",200,"BUNIA",">=2",0,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3335",200,"BUNIA",">=20",0,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3336",200,"BUNIA",">=6",0,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3337",200,"BUTEMBO",">=10",0.474,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.474,-0.642454066054313
"3338",200,"BUTEMBO",">=2",0.861,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.861,-1.97328134513202
"3339",200,"BUTEMBO",">=20",0.255,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.255,-0.294371060468349
"3340",200,"BUTEMBO",">=6",0.647,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.647,-1.04128722176555
"3341",200,"GOMA",">=10",0,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3342",200,"GOMA",">=2",0,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3343",200,"GOMA",">=20",0,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3344",200,"GOMA",">=6",0,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3345",200,"KALUNGUTA",">=10",0.168,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.168,-0.183922838040736
"3346",200,"KALUNGUTA",">=2",0.685,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.685,-1.15518263983904
"3347",200,"KALUNGUTA",">=20",0.048,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.048,-0.0491902440857298
"3348",200,"KALUNGUTA",">=6",0.346,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.346,-0.424647927372033
"3349",200,"KATWA",">=10",0.1,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.1,-0.105360515546715
"3350",200,"KATWA",">=2",0.531,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.531,-0.757152510322638
"3351",200,"KATWA",">=20",0.024,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.024,-0.0242926924665856
"3352",200,"KATWA",">=6",0.217,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.217,-0.24462258286362
"3353",200,"KAYNA",">=10",0,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3354",200,"KAYNA",">=2",0,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3355",200,"KAYNA",">=20",0,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3356",200,"KAYNA",">=6",0,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0,-1.00000008279037e-10
"3357",200,"MABALAKO",">=10",0.303,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.303,-0.360969868078141
"3358",200,"MABALAKO",">=2",0.791,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.791,-1.56542102653886
"3359",200,"MABALAKO",">=20",0.112,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.112,-0.118783535877354
"3360",200,"MABALAKO",">=6",0.482,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.482,-0.657780036529604
"3361",200,"MAMBASA",">=10",0.024,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.024,-0.0242926924665856
"3362",200,"MAMBASA",">=2",0.253,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.253,-0.291690093715451
"3363",200,"MAMBASA",">=20",0.004,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.004,-0.00400802129713721
"3364",200,"MAMBASA",">=6",0.074,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.074,-0.0768810442279664
"3365",200,"MANDIMA",">=10",0.205,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.205,-0.229413164202019
"3366",200,"MANDIMA",">=2",0.614,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.614,-0.951917909258239
"3367",200,"MANDIMA",">=20",0.074,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.074,-0.0768810442279664
"3368",200,"MANDIMA",">=6",0.339,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.339,-0.414001438979165
"3369",200,"MUSIENENE",">=10",0.022,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.022,-0.0222456088450702
"3370",200,"MUSIENENE",">=2",0.24,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.24,-0.274436845570181
"3371",200,"MUSIENENE",">=20",0.002,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.002,-0.00200200257047267
"3372",200,"MUSIENENE",">=6",0.058,2020-02-01,2020-02-29,2020-02-01,4,32,"February_2020","model_nfd",0,NA,NA,NA,0.058,-0.0597500042996169
"3373",1,"BENI",">=10",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3374",1,"BENI",">=2",0.5,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0.5,-0.693147180359945
"3375",1,"BENI",">=20",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3376",1,"BENI",">=6",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3377",1,"BUTEMBO",">=10",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3378",1,"BUTEMBO",">=2",0.1,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0.1,-0.105360515546715
"3379",1,"BUTEMBO",">=20",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3380",1,"BUTEMBO",">=6",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3381",1,"GOMA",">=10",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3382",1,"GOMA",">=2",0.1,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0.1,-0.105360515546715
"3383",1,"GOMA",">=20",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3384",1,"GOMA",">=6",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3385",1,"MANDIMA",">=10",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3386",1,"MANDIMA",">=2",0.1,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0.1,-0.105360515546715
"3387",1,"MANDIMA",">=20",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3388",1,"MANDIMA",">=6",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"LSHTM",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3389",3,"BENI",">=10",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3390",3,"BENI",">=2",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3391",3,"BENI",">=20",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3392",3,"BENI",">=6",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3393",3,"BUTEMBO",">=10",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3394",3,"BUTEMBO",">=2",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3395",3,"BUTEMBO",">=20",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3396",3,"BUTEMBO",">=6",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3397",3,"GOMA",">=10",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3398",3,"GOMA",">=2",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3399",3,"GOMA",">=20",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3400",3,"GOMA",">=6",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3401",3,"MANDIMA",">=10",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3402",3,"MANDIMA",">=2",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3403",3,"MANDIMA",">=20",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3404",3,"MANDIMA",">=6",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
