"","HZ","p_cm","expert","p_cm_val","expert_date","horizon_end_date","horizon_start_date","delay","total_horizon","month","type","reported_cases","score_bri","score_log"
"2858","LEMERA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2859","LIKATI",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2860","LINGA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2861","LITA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2862","LOGO",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2863","LOLWA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2864","LOWA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2865","LUBERO",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2866","LUBUNGA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2867","LUBUTU",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2868","LULINGU",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2869","LUSANGI",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2870","MAHAGI",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2871","MAKISO-KISANGANI",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2872","MAKORO",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2873","MAMBASA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2874","MANGALA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2875","MANGOBO",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2876","MANGUREDJIPA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2877","MASEREKA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2878","MASISI",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2879","MINEMBWE",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2880","MINOVA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2881","MITI-MURHESA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2882","MONGA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2883","MONGBALU",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2884","MUBUMBANO",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2885","MULUNGU",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2886","MUSIENENE",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2887","MUTWANGA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2888","MWANA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2889","MWENGA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2890","MWESO",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2891","NIA-NIA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2892","NIANGARA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2893","NIZI",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2894","NUNDU",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2895","NYAKUNDE",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2896","NYANGEZI",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2897","NYANTENDE",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2898","NYARAMBE",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2899","NYIRAGONGO",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2900","OBOKOTE",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2901","OPALA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2902","OPIENGE",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2903","PANGI",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2904","PAWA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2905","PINGA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2906","POKO",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2907","PUNIA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2908","RETHY",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2909","RIMBA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2910","RUNGU",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2911","RUTSHURU",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2912","RUZIZI",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2913","RWAMPARA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2914","RWANGUBA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2915","SAMBA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2916","SARAMABILA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2917","SHABUNDA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2918","TCHOMIA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2919","TITULE",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2920","TSHOPO",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2921","TUNDA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2922","UBUNDU",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2923","UVIRA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2924","VIADANA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2925","VUHOVI",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2926","WALIKALE",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2927","WALUNGU",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2928","WAMBA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2929","WANIERUKULA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2930","WATSA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2931","YABAONDO",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2932","YAHISULI",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2933","YAHUMA",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2934","YAKUSU",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2935","YALEKO",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2936","YALIMBONGO",">=2",9,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2937","ABA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2938","ADI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2939","ADJA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2940","AKETI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2941","ALIMBONGO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2942","ALUNGULI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2943","ANGO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2944","ANGUMU",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2945","ARIWARA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2946","ARU",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2947","AUNGBA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2948","BAFWAGBOGBO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2949","BAFWASENDE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2950","BAGIRA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2951","BAMBO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2952","BAMBU",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2953","BANALIA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2954","BASALI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2955","BASOKO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2956","BENGAMISA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2957","BILI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2958","BINZA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2959","BIRAMBIZO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2960","BIRINGI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2961","BOGA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2962","BOMA-MANGBETU",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2963","BONDO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2964","BUNIA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2965","BUNYAKIRI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2966","BUTA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2967","BUTEMBO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2968","DAMAS",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2969","DORUMA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2970","DRODRO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2971","DUNGU",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2972","FARADJE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2973","FATAKI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2974","FEREKENI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2975","FIZI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2976","GANGA DINGILA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2977","GETHY",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2978","GOMBARI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2979","HAUTS-PLATEAUX",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2980","IBANDA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2981","IDJWI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2982","ISANGI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2983","ISIRO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2984","ITEBERO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2985","ITOMBWE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2986","JIBA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2987","KABAMBARE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2988","KABARE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2989","KABONDO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2990","KADUTU",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2991","KAILO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2992","KALEHE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2993","KALIMA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2994","KALOLE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2995","KALONGE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2996","KALUNGUTA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2997","KAMANGO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2998","KAMBALA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"2999","KAMITUGA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3000","KAMPENE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3001","KANIOLA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3002","KARISIMBI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3003","KASONGO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3004","KATANA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3005","KATOYI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3006","KATWA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3007","KAYNA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3008","KAZIBA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3009","KIBIRIZI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3010","KIBOMBO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3011","KIBUA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3012","KILO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3013","KIMBI-LULENGE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3014","KINDU",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3015","KIROTSHE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3016","KITUTU",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3017","KOMANDA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3018","KUNDA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3019","KYONDO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3020","LAYBO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3021","LEMERA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3022","LIKATI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3023","LINGA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3024","LITA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3025","LOGO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3026","LOLWA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3027","LOWA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3028","LUBERO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3029","LUBUNGA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3030","LUBUTU",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3031","LULINGU",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3032","LUSANGI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3033","MAHAGI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3034","MAKISO-KISANGANI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3035","MAKORO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3036","MAMBASA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3037","MANGALA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3038","MANGOBO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3039","MANGUREDJIPA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3040","MASEREKA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3041","MASISI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3042","MINEMBWE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3043","MINOVA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3044","MITI-MURHESA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3045","MONGA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3046","MONGBALU",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3047","MUBUMBANO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3048","MULUNGU",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3049","MUSIENENE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3050","MUTWANGA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3051","MWANA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3052","MWENGA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3053","MWESO",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3054","NIA-NIA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3055","NIANGARA",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3056","NIZI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3057","NUNDU",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3058","NYAKUNDE",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
"3059","NYANGEZI",">=2",10,0,2020-01-01,2020-03-31,2020-01-01,0,30,"January_2020","expert",0,0,-1.00000008279037e-10
